,MBDPA,MTASGD,SGD
0,1.5191364366799567,12.113298998599133,56.88449698997086
1,1.0937079888489438,2.0693714847980047,30.439338956909744
2,1.3474835005813963,17.73684242571529,88.40157636196824
3,7.045067604271877,1.321028501534308,319.16110380098536
4,2.445636791121717,6.754003264935807,85.6708724018285
5,3.4684561899926996,3.1141760421022475,59.10004214926178
6,2.118888475454016,13.92231018983203,127.61401556702245
7,7.588666848119758,13.73231147734343,132.1778093375917
8,0.6830886435117164,1.9131986598139195,35.922520507917035
9,2.6384768274601296,15.569861353095016,209.9932478412674
10,1.4369442566627497,29.249485254619426,85.14082811664807
11,1.9546365698605113,3.8722091400584135,274.09014520426393
12,2.574857133687222,5.595604519977575,185.28602614334417
13,1.9054650443226075,0.0763351604324215,98.20732275265847
14,14.88183947107209,1.6665387448800106,73.87770509076448
15,2.6289284682698364,8.134541249377563,342.6678304799792
16,3.3637071242986165,41.93247518593517,4.416817113306705
17,0.2826035262454866,2.2972048613491483,334.8844235362387
18,2.405911144985471,1.7604642619249522,1.1097908886652017
19,3.8011794848760685,5.4930063134968625,255.15298218803696
20,1.5285374712297755,6.515409983549438,466.7250111078696
21,0.9244376000561735,4.318556632406429,43.82383654206893
22,1.013851756123115,1.6315334369795798,375.9762014580832
23,7.876131456122028,3.666863594250805,255.73726000050485
24,0.11204670266521921,5.277683352263853,279.09608192608727
25,1.656859136579404,2.99154680933537,53.141233996940166
26,3.6295794630587546,1.370461315617613,147.5112698206841
27,1.7090490219983245,11.875573663009293,66.00033625137527
28,5.8151613647020275,10.3130302940068,122.16373846825509
29,5.78301958512854,14.62461875312683,490.37175031314393
30,3.345717235205517,2.1352790076137502,137.49232186021024
31,1.136221744910923,18.135362526415175,78.21547659489488
32,1.23573883622784,3.0133789905338135,173.64995088600605
33,2.5590342414079514,4.25086865536037,27.303308014453545
34,0.7213730568860548,6.975295275750888,138.0410142134689
35,2.0889466541897255,2.1530426583155653,44.842184821259536
36,3.859283617984392,6.593678304947541,672.7735640733903
37,2.6688736790543377,5.9461568807336205,173.82414051335252
38,3.9117272522594835,3.844867856105992,161.07350188709478
39,8.754260011901843,33.10437967665328,335.5815766658293
40,4.205393969742756,4.2747895608997775,83.77900573917324
41,0.749133217690752,1.7915250829446145,46.21101408474576
42,0.8927114812433072,12.11018854684867,95.53299932199727
43,7.168887232878454,6.437113908422021,241.33018548691948
44,3.8041746200262168,20.47329513547996,12.685110149727883
45,2.4709516062004173,18.94174041888561,11.554470868967975
46,2.5700386587982873,1.1990084535170178,41.881820561683014
47,0.9935719546754314,0.898384800284596,226.47305480903626
48,4.280163149030426,3.195459005758929,94.66615073558599
49,2.7819848913646528,5.100056759327759,18.35443790019064
50,2.036298894988726,10.868676353073882,157.76720664492169
51,0.915952107213942,4.724142385990648,133.10247559608314
52,4.288902200835941,4.585850232411782,332.53306557037354
53,5.703796719854911,1.1258630871677302,61.32985415452378
54,1.678377814867834,9.094539810088264,157.43843546246217
55,2.4967989915387614,3.059688345744674,350.74084302601506
56,4.61876527265715,1.8297594476845345,50.434384585445414
57,1.4006336295513282,0.4375515516332128,60.507086929168786
58,4.279115965533855,14.60818054593609,36.95114722243431
59,0.8296203756712548,23.147969746109883,438.2775368897192
60,2.346103909978365,3.288955069844489,428.8801255072352
61,1.3006657205583183,6.940098167733766,60.12008146261321
62,0.9023376032226954,12.462216645850386,111.09954413856526
63,0.800848549094247,5.555090097066128,86.48102460064389
64,1.5059274923054606,1.0320437496644153,625.6656317587983
65,0.8288898725515199,13.563340363295772,443.06712805546624
66,2.385329618939026,2.377717747528634,51.33093496562497
67,1.0080249858137824,6.976330675806242,362.4643234251579
68,2.4189347284820046,2.5302728518506328,330.10314384259624
69,2.7628590127155004,9.577951483528782,318.59612143286773
70,1.1203493454318998,3.7400160002580565,135.66510991043663
71,4.363405784500039,2.604748648166132,38.078055661792206
72,4.216063845987838,2.5388913664694543,159.32533003231427
73,15.597068039310175,3.924177738214378,23.39417075182445
74,1.8242900228736518,15.622707916544428,134.9550293193908
75,2.619943586765957,6.249914193998125,426.7465355798324
76,4.5961259257611475,0.934361243133863,169.73180225731483
77,3.5891614841453476,14.178825341535592,55.75123474448075
78,1.4003988972485528,2.9370094456960825,355.4439766540778
79,1.3654673907103523,8.600842731974161,54.58010991821625
80,0.26133597833618416,17.125918459956527,467.8671731832989
81,0.6176834383433566,7.187551288221299,221.23925437087382
82,1.5543116826315324,25.96891493061867,313.1197288236938
83,0.9748316250117476,4.686984820215638,265.4362580579573
84,1.2281022101997787,2.049848659050128,104.15646873646976
85,1.6943103899632712,37.820043035282346,7.660914411179164
86,2.282649621612296,22.14926248647842,104.8409534039627
87,1.338382253230149,9.939644004393516,43.86598499387963
88,3.937234728970963,10.500265367519175,56.1174151569235
89,2.447979716543041,4.805800944860303,206.74127613909124
90,3.7020650505983044,4.661952626013386,68.69277030522005
91,2.399487778633898,0.6280229722054506,171.77296038359552
92,0.8511423741605175,2.6521194978569342,72.10940383098443
93,1.3829399615359605,7.646927340078114,83.34712572894527
94,1.1466280952126704,1.6718090773080616,35.91148281540538
95,2.55977789964464,21.655450155615707,18.55592810157752
96,3.1028180939123597,3.7261552563736346,204.06529004904985
97,1.2312784412387767,4.648263130963204,4.408836967627888
98,1.985152525582086,4.258378229115602,85.70075904894124
99,1.4114748227320182,9.90351233234103,159.0294637520596
