k_1,k_2,k_3,k_4,k_5,k_6,k_7,k_8,k_9
0.8665,0.8478,0.8652,0.857,0.8575,0.8425,0.8358,0.84,0.8283
0.867,0.8753,0.8719,0.8607,0.8455,0.8544,0.8427,0.8389,0.8274
