,lr_0.0001_model_Linear,lr_0.0001_model_FF_L1,lr_0.0001_model_FF_L2,lr_0.001_model_Linear,lr_0.001_model_FF_L1,lr_0.001_model_FF_L2,lr_0.01_model_Linear,lr_0.01_model_FF_L1,lr_0.01_model_FF_L2,lr_0.1_model_Linear,lr_0.1_model_FF_L1,lr_0.1_model_FF_L2
0,0.5773572377158035,0.7285524568393095,0.7543160690571049,0.7149402390438248,0.7543160690571049,0.7543160690571049,0.8154714475431607,0.753585657370518,0.7543160690571049,0.8260292164674635,0.7543160690571049,0.7543160690571049
1,0.7470119521912351,0.6405046480743692,0.7428286852589642,0.7288180610889774,0.7543160690571049,0.753917662682603,0.8031208499335989,0.7543160690571049,0.7543160690571049,0.8256308100929615,0.7543160690571049,0.7543160690571049
