,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,2272.5918374061584,3309.4583282470703,3658.27850151062,3916.610119819641,4104.3825850486755,4247.90721988678,4403.441634178162,4362.313113212585,4445.600222587585,4629.121581077576,4527.959861755371,4553.098560810089,4608.549762248993,4569.730885028839,4589.567214488983,4595.804665088654,4631.316922664642,4653.347068309784,4656.4125509262085,4688.559681415558
1,2349.0248260498047,3318.1823801994324,3916.0146927833557,4117.702799797058,4306.897028923035,4418.157184123993,4422.534817695618,4781.304250240326,4686.362148284912,4701.904196739197,4718.655663013458,4736.705206871033,4800.261876583099,4783.975928783417,4747.62601518631,4776.26909160614,4832.593713760376,4868.056571006775,4846.967703819275,4857.167748451233
2,2296.8620171546936,3393.326683998108,3925.620192527771,4215.3981285095215,4406.124435424805,4394.211569786072,4596.12494468689,4690.892732143402,4671.849056720734,4732.586130142212,4785.490553379059,4808.851932525635,4813.318554401398,4808.978002548218,4812.717830657959,4878.93637752533,4843.879645347595,4909.196578502655,4908.514446258545,4942.58509016037
3,4798.80778503418,3201.7669820785522,3591.1725611686707,3930.6299300193787,4036.4234323501587,4157.957130908966,4159.538064479828,4299.79967880249,4352.197358608246,4417.777122497559,4399.870488166809,4429.22287940979,4475.10408782959,4468.783202648163,4478.3166608810425,4510.447080612183,4479.323505401611,4494.5049567222595,4539.718379974365,4554.504651546478
4,2266.609745502472,3237.5728244781494,3837.2732968330383,4051.754376411438,4326.579713344574,4331.240259170532,4401.560283660889,4497.628161430359,4577.946860790253,4635.836940765381,4615.229692459106,4620.813847064972,4702.758930206299,4701.442075252533,4740.689995765686,4757.77020740509,4763.337715625763,4783.372092723846,4729.4086899757385,4836.850454330444
5,2205.3721561431885,3450.196472644806,3903.6251544952393,4109.017142295837,4335.70614528656,4463.193523406982,4502.720983505249,4769.246716499329,4617.123043060303,4804.711491107941,4783.757568359375,4786.688681602478,4856.963991165161,4885.81932592392,4830.927843570709,5526.534045219421,4924.006889343262,4855.448075294495,4874.225885391235,4999.325691699982
6,2352.9187064170837,3358.694637298584,3837.468514442444,4188.15761756897,4167.938960552216,4448.015800952911,4697.04275894165,4603.600608348846,4633.5180106163025,4715.759819984436,4689.0414843559265,4722.79754114151,4770.680107593536,4785.573227405548,4730.696190357208,4800.265099525452,4821.595660686493,4798.897689819336,4837.532573699951,4868.3235058784485
7,2203.3581590652466,3232.796130180359,3843.7306327819824,4144.703745365143,4332.678666591644,4418.298955917358,4436.164766788483,4520.515648841858,4624.837349414825,4590.995274543762,4655.540105342865,4669.327167510986,4632.338359832764,4876.086515426636,4711.7485818862915,4765.851569652557,4733.463091373444,4743.996994972229,4878.599977970123,4786.5628571510315
8,2310.859164237976,3321.5385885238647,3739.8783259391785,4112.5974225997925,4294.398145198822,4360.3874797821045,4421.856770992279,4479.738802909851,4513.569044113159,4511.86488199234,4608.446753501892,4586.681287765503,4676.532305717468,4632.101420402527,4686.68460559845,4647.536718845367,4703.159755706787,4783.015611171722,4726.880172729492,4956.192558765411
9,2225.997978210449,3373.0269169807434,3822.0052490234375,4612.474977493286,4256.951076507568,4381.101155757904,4459.164370059967,4639.9159116744995,4695.995153427124,4692.5781717300415,4685.310392379761,4737.110424041748,4704.096742630005,4772.032629489899,4751.722336769104,4830.553747653961,4758.793582439423,4853.035565853119,4948.414642333984,4815.935782432556
10,2161.3403930664062,3465.3226013183594,3791.323055267334,3896.7911763191223,4023.1914472579956,4173.075079917908,4433.757205963135,4419.086433887482,4433.527853012085,4585.620261669159,4578.331908226013,4505.437781333923,4531.983243465424,4507.7516503334045,4571.308285713196,4606.367588043213,4644.339601993561,4593.097715377808,4663.545931339264,4651.187710762024
