,iqr,w_0,w_1
0,114.20329860979747,-0.24401533836429717,0.2454820467883648
1,117.17370205438033,0.6316155769751692,0.3602143730297583
2,116.12828478129393,-0.5575068841464661,0.34798112559575833
3,116.08129154954315,,
4,113.71518816316299,,
5,115.21932433713239,,
6,117.90752730331941,-0.291110941580271,-0.07802434886766815
7,114.39265932137138,0.1948755819791717,-0.4592712950635132
8,116.85658099169217,0.9108712509489036,0.6461532428339206
9,118.34199832016954,0.7755769508363572,0.7579773544363139
