,1,2,4,5,10,20
0,2.4067830665137273,0.49778458298353334,0.3094483777555708,0.25597711809987855,0.4635447062364302,0.5182834390722943
1,1.0499266623904426,0.3244974562561113,0.2899391994567503,0.3813390468931549,0.40249887243993254,0.47022791659646257
2,3.277502402472029,0.2841298047774576,0.2637801527674117,0.34799106458158413,0.3701229593032315,0.4748356284896797
3,1.4193276649411846,0.23226046804216233,0.31392040844911684,0.34792358878506857,0.37692898293208504,0.45764111889763215
4,1.941226720003037,0.32433723369461176,0.5010348812538773,0.37628401436404113,0.3975414021985906,0.47558850034474404
5,1.1495759719430436,0.28736802282284574,0.45066810532180623,0.37949042372439423,0.3763127849355035,0.5141604161795279
6,0.5958679693229703,1.7310411841829356,0.3143383470952372,0.5724591615087447,0.35868312435113703,0.5163809711408154
7,0.5655901610171448,0.5633225800745308,0.30966779470102057,0.44045935155741983,0.39187057848751544,0.47553928385748895
8,2.497347069836332,0.3286999147359103,0.27541851851556587,0.27144095086848313,0.4266872003980423,0.49781619792872045
9,0.3713416268541556,0.27396668921778394,0.2822907742601622,0.24904037236155419,0.46736086305790914,0.4768572513310328
10,13.470866057950394,0.9663035135805457,0.41635432334920636,0.3790654081795008,0.3725261367652895,0.4434189243528011
11,1.1484270583534988,0.9404976074999492,0.3983731242034586,0.41279836722134494,0.39265485828615154,0.46281876164144375
12,0.32999151236786517,0.2930349149897511,0.27042568968869,0.42399337572551055,0.37677533779045835,0.4828811138335869
13,0.36985679365980784,0.3068613375821055,0.2719185450959364,0.30103017775207547,0.39872774398305666,0.4895555267398882
14,2.035196658382547,0.3277032639150027,0.23987769391511157,0.286429959815133,0.3676798760598178,0.49448748222149275
15,1.2969267024609523,0.22197528459818766,0.40823750177839807,0.2384222534614826,0.3655994430963101,0.5080837491457242
16,0.12764705934848952,0.2523264116041853,0.34749121590468657,0.35729467654612973,0.3558578158662834,0.4903981131068081
17,0.1280056798179998,0.1603612331495452,0.2979977330207403,0.4877857483543862,0.40819928373083425,0.5072094794823182
18,3.801186704551543,0.4090263595190719,0.3171382688931724,0.361696430092735,0.4231090223543374,0.4690925527525651
19,6.338826638264339,0.28695106365227363,0.33804466147581336,0.3696220458635974,0.41082115697146115,0.5099486206848006
20,0.33680804806935327,1.0753388626096674,0.298995258146758,0.3597635342879578,0.39796594415430664,0.46860420125888597
21,1.8526608222399081,0.8657355426071992,0.4133279580464979,0.32262357137826503,0.3244357911126559,0.49112264620630547
22,0.4349973869138121,0.2877842317008509,0.4954075767222762,0.25996228357336176,0.4109425828639258,0.49802998976824797
23,0.916095592937715,0.17525051783894519,0.36373209075369217,0.31208842045566215,0.38419922323252376,0.4682240799984161
24,2.0438931809600245,0.33256229569903595,0.3055485757755776,0.3703060413496204,0.41134898632903805,0.5099432691753155
25,0.9719464401999544,0.255062399993423,0.5530936770982771,0.37123731965410306,0.39945663724074565,0.5123866774715249
26,0.37139559515978404,0.14442429646281732,0.20844003477066536,0.5321109930945768,0.36602816248617226,0.490332391720814
27,0.7593908388221052,0.9452880347961754,0.46677121038961333,0.28804801591901474,0.5307272398435827,0.4769637522487402
28,0.7003500272035226,0.26950448221852863,0.2622188954349944,0.29013646521835335,0.43000608356905473,0.5239067141523643
29,2.945708284202349,0.8654529550396652,0.3331172923312187,0.357348532351589,0.380727696857805,0.45586565198921253
30,0.3760987072431319,0.23321756656291712,0.3111041548856037,0.31325194838816206,0.4869394049164427,0.48288814870554825
31,0.5403378274403843,0.2482877801635371,0.2700132697044718,0.30081277228368486,0.4413558574257177,0.4354034729225539
32,1.1097082193022305,0.3208311122061719,0.44625570722202434,0.3459992028248875,0.36208842490220833,0.4662310014819581
33,1.1447856470137507,1.0069631144736468,0.25740880780016046,0.3518342116856169,0.42992918388186097,0.4973515278117694
34,0.23085824144556394,0.2152491896178846,0.23173394722218055,0.2669002395397177,0.43384608118190426,0.503467111110889
35,0.27575111752874837,0.24345066829160245,0.3815144187311732,0.33294260537504383,0.3593484274832588,0.5004294518451967
36,0.41619405901308026,0.4378032621592329,0.3312577425059602,0.29189590563818,0.3992575297335801,0.4697214481381119
37,0.951657113318007,0.45831019173134857,0.293082558347692,0.32217885457894496,0.31713485357057225,0.4739991367956756
38,0.5508302106784548,0.24023745900218932,0.7753730822041767,0.4490944700275368,0.41234663178213465,0.454218474576632
39,0.6625935355740444,0.7073282632107303,0.30550920731909015,0.3647552430514523,0.38506342957434136,0.4973359581631915
40,0.2486649602199491,0.6933779044306513,0.3455508553474542,0.27150105779042505,0.3148903584955618,0.4567219709251013
