,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
0,269.0796715915203,581.8974838405848,768.3888752236962,887.1348629444838,977.9052563607693,1037.2711118757725,1078.655611090362,1144.3449330031872,1101.3011212870479,1182.126667521894,1184.3711217045784,1169.97299811244,1195.116867043078,1296.289050385356,1167.9683094769716,1243.6121469438076,1267.4225147664547,1231.8420284837484,1266.9288382530212,1271.505914837122
1,628.0207916423678,652.7090907394886,758.9367148280144,934.3567153885961,945.5335263386369,1063.8662582188845,1106.1158754825592,1101.5081366598606,1104.7875264883041,1155.2889605984092,1163.2265142649412,1209.1871757283807,1199.6741917133331,1201.0534519255161,1212.9706625938416,1268.5568472072482,1230.2775344923139,1265.904516942799,1243.9822120442986,1275.0166931301355
2,301.0182481110096,539.8233071044087,704.3163554295897,835.7693424224854,859.1372053548694,923.0861499533057,968.3439347371459,1007.9445387944579,977.0973235070705,1002.1111824661493,1046.4199633002281,1086.523900270462,1091.0947723314166,1084.9589825868607,1087.099772311747,1107.2962456718087,1130.9244698807597,1131.1721267998219,1128.5170207694173,1109.48061106354
3,274.446487352252,650.0206145495176,794.7282356917858,848.0753758922219,943.6478496268392,1004.6325365826488,1068.0380382835865,1098.4325458332896,1120.376222267747,1110.8919978663325,1113.8907503038645,1191.4123394340277,1201.4265322238207,1189.9856517910957,1171.9290086179972,1430.0659886598587,1195.2061762288213,1233.673233360052,1225.7605346664786,1238.1167636737227
4,240.1669732928276,601.7283922359347,698.1140843778849,776.4001031592488,860.9941020831466,868.7534471228719,911.6231263950467,928.1333058550954,977.0635385587811,998.3131223917007,1014.8090313524008,1019.0215366408229,1006.8240362256765,1023.6589056029916,1037.025348521769,1035.974730618298,1051.7302052304149,1062.4570501744747,1067.3431835398078,1069.2029455080628
5,335.53304018080235,697.9780848175287,859.6064130663872,831.5131606683135,893.3198924139142,960.1883833631873,1009.6473558023572,1063.386880248785,1059.7208840698004,1053.3330546021461,1126.2065208628774,1118.5158532336354,1109.8050289526582,1151.0893354937434,1171.2325878292322,1151.2136632949114,1155.8728730380535,1199.3533492162824,1160.8058067709208,1196.0175199434161
6,228.3149828761816,566.4933515563607,812.3670082613826,781.0926890075207,862.0977769568563,943.268412694335,1046.6384003981948,1058.4878434836864,1032.8628946095705,1081.2347225621343,1108.575978204608,1086.3701667934656,1148.6568790525198,1129.8676167801023,1116.845659404993,1139.782832764089,1158.5745778232813,1145.1767765581608,1153.5361047685146,1165.6228898316622
7,236.3082933574915,536.9866452366114,714.3094889447093,787.8534659966826,863.6514672338963,905.456406801939,951.500525303185,972.5033740773797,1020.7364965304732,1013.5410817041993,1348.5462215021253,1040.5077577754855,1057.54013094306,1098.2693392038345,1053.8818875476718,1086.202578805387,1081.9002967625856,1107.1803941950202,1090.1686934158206,1090.6083899214864
8,251.54097041487694,572.6990046277642,783.6849890425801,891.2447261810303,1018.7382342368364,1092.2271588519216,1092.487941108644,1089.2656314894557,1119.0657313093543,1185.1093610152602,1154.0272512882948,1199.9222600460052,1183.4961107075214,1219.2373729795218,1229.241703942418,1209.3530754968524,1261.7993351072073,1260.629953712225,1251.6377890333533,1274.7401778027415
9,343.51501502096653,536.2275370582938,726.0006468743086,773.4173943251371,911.87902674824,921.4034266620874,1000.5515057072043,949.2723409235477,1001.0848661735654,957.3501713350415,1032.5927601531148,1060.54978813231,1077.2818509489298,1070.836305089295,1084.0394756421447,1075.5062487274408,1074.3504566326737,1099.5831203237176,1098.0296553894877,1114.553151346743
10,388.09217504411936,614.666795656085,738.9190439730883,858.1681603491306,946.0904309526086,938.1751682683825,1022.7021670341492,1043.1694906651974,1081.9386835247278,1080.8333500102162,1092.7063523977995,1105.7330278605223,1110.098268829286,1148.2463816404343,1153.2120146974921,1164.6559858322144,1159.926733277738,1161.0774836093187,1175.4597068578005,1174.438852570951
11,392.8999847099185,554.2707121223211,713.282936245203,2827.04190544039,902.0070632621646,969.3432767689228,968.9293487146497,1002.7636613473296,1038.7680248469114,1032.4352117329836,1026.9378125593066,1063.064357034862,1091.3460045307875,1117.3872689828277,1087.6165006309748,1103.8818467482924,1099.4087817370892,1123.1783125400543,1118.9585994035006,1106.110008455813
12,286.9072818532586,522.8081292584538,639.809988848865,781.8075159862638,826.4786043986678,859.651815444231,887.7344273477793,943.9477870464325,959.0985924005508,958.5254077836871,1003.78577247262,1023.772852897644,1026.9276121631265,1054.3502135202289,1044.7788505852222,1039.707731232047,1068.770041525364,1042.23906442523,1066.3204497396946,1066.1512374654412
13,246.66220431774855,532.109855234623,634.4178189262748,793.5854937061667,850.5002739802003,848.1098202988505,882.3049749881029,913.557418756187,964.8668351396918,973.1780815571547,992.52122271806,1068.78002615273,1021.4645256176591,1039.9129004180431,1063.5187298506498,1067.313453361392,1080.7257741391659,1064.5870918557048,1038.6377664506435,1049.8090496212244
14,275.4591809809208,582.4961559399962,691.2813273966312,784.3104315400124,844.4782485961914,899.9408700019121,940.3347407802939,979.7379762902856,992.873871549964,979.9165700823069,1019.6023219376802,1004.2248441129923,1041.6478526517749,1026.6461755782366,1088.3729018718004,1053.8201728910208,1052.8984761089087,1080.5449401214719,1104.6953309103847,1118.1956757083535
15,255.09131144732237,488.91624815762043,718.297364294529,670.6038770452142,764.3934008851647,891.9509913101792,853.0705776810646,878.5514018386602,894.6869549676776,920.1232955753803,952.9295883476734,925.4610614851117,925.5605711638927,972.4088173806667,955.4173128083348,980.8219177052379,985.988537222147,970.303650893271,1025.3824736401439,1004.3679079413414
16,243.73551723361015,504.14880166202784,734.0964073687792,771.7779689580202,901.6278729364276,961.0761831179261,963.4505192190409,1021.7002325430512,1018.3355658128858,1014.0770663917065,1059.2400690317154,1062.6647374331951,1088.7865530475974,1105.266812570393,1097.7175458073616,1087.6453723534942,1078.749786235392,1118.7921647429466,1126.8066168427467,1119.962419360876
17,236.85714431852102,561.1081209182739,833.2282356321812,787.1318464949727,930.3552084416151,965.3802043646574,977.6078218668699,1184.549259968102,996.0352524966002,1025.305221490562,1071.3605391830206,1120.7181006222963,1060.8577630445361,1098.1806100904942,1128.6246141567826,1123.867613889277,1145.8206682503223,1120.2583715468645,1134.8523267433047,1155.106682151556
18,267.47400683909655,530.1648560389876,638.7958789989352,670.5707074999809,780.5118930563331,799.8502169176936,797.5448908358812,863.2328876182437,917.4261596053839,893.0667616799474,910.1615958809853,953.9641247615218,935.7455146238208,959.5703761875629,972.3893869668245,942.3842907398939,975.1681040748954,978.9445505812764,975.5415380597115,983.5080522969365
