,2,4,5,10,20
count,100.0,100.0,100.0,100.0,100.0
mean,0.1407541908610425,0.04709661819330859,0.04474871406073902,0.03964460645752067,0.05724117454391659
std,0.3216899552350454,0.025362816629312245,0.020225805957676795,0.013818635791765036,0.01174400666168011
min,0.0158946982319596,0.0077291668718862,0.0026150678543352,0.0116700557592582,0.0251986601487488
25%,0.04551997808285482,0.030913776340103925,0.03186762856609857,0.029414859498259775,0.04954791757330047
50%,0.06475248501426614,0.040046446693874554,0.044855547458401646,0.0379327068902446,0.058487138169816294
75%,0.10626110631706377,0.0582298407333404,0.054172511140954005,0.050202131319055224,0.06634282727170322
max,2.7790593713749803,0.1265865121770801,0.1044804200839406,0.0684532930082982,0.0819768462259487
