,2,4,5,10,20
count,100.0,100.0,100.0,100.0,100.0
mean,0.12545315591767242,0.051564101362366506,0.04234358478110378,0.04082762605275534,0.05410392382748301
std,0.2515847637893692,0.031055723967746602,0.019074074555145835,0.014603264365851845,0.014842235064687952
min,0.0093628131713698,0.0103845873886823,0.0048575950234508,0.0038376842947242,0.0170131539563922
25%,0.0415377607537412,0.03118126939819305,0.028681740836396723,0.029877916521758,0.0468491755806459
50%,0.07060082488347785,0.04658516370383655,0.04164996993427625,0.040784756415667756,0.05586814895731565
75%,0.1157033771419939,0.06847395122228317,0.053925253630349675,0.05071104731356315,0.06510472089231657
max,1.9743711841276916,0.184167200900444,0.0933354441479197,0.0715616645794832,0.0907158085059166
